date,open,high,low,close,volume,factor,vwap
2018-08-08,5263.1669,5278.2476,5187.6106,5191.7863,9057595300.0,1.0,8.267526453516862
2018-08-09,5166.3829,5329.8417,5155.0615,5307.9668,9660996500.0,1.0,8.42214668755961
2018-08-10,5299.4922,5344.7207,5296.5014,5342.0468,7725332800.0,1.0,8.641667495541421
2018-08-13,5278.1628,5369.6017,5256.5793,5369.1758,7893930600.0,1.0,8.787201354037746
2018-08-14,5357.7236,5376.2619,5334.9261,5351.0187,7763299000.0,1.0,8.440266499074685
2018-08-15,5347.6942,5350.6096,5236.9961,5242.0865,7736085500.0,1.0,8.385306872707133
2018-08-16,5175.4224,5244.6627,5127.1377,5178.2374,7204402800.0,1.0,8.317894808296948
2018-08-17,5210.2336,5233.4972,5073.3984,5084.207,7378958100.0,1.0,8.48474484263571
2018-08-20,5071.1382,5103.6343,4994.3214,5103.6343,6933502400.0,1.0,8.469668908602383
2018-08-21,5097.1997,5171.5598,5085.9031,5162.0263,7016217900.0,1.0,8.83415801111308
2018-08-22,5151.441,5156.2513,5098.6095,5102.3594,6496965800.0,1.0,8.446594307607407
2018-08-23,5095.3638,5151.3069,5087.5058,5133.3288,6398448100.0,1.0,8.6755356212079
2018-08-24,5122.678,5147.5625,5100.1424,5116.1391,6123012800.0,1.0,8.368448908517715
2018-08-27,5121.1865,5229.3611,5121.1865,5229.3611,7898601300.0,1.0,8.638010130350548
2018-08-28,5229.6179,5244.153,5212.3881,5233.5027,7572309200.0,1.0,8.482979068393034
2018-08-29,5229.0711,5229.1056,5190.1372,5203.7117,6564927400.0,1.0,8.35108049877292
2018-08-30,5193.6898,5206.9536,5112.1792,5114.2663,6781896100.0,1.0,8.224480703855077
2018-08-31,5096.5507,5107.6851,5047.6207,5057.9848,5925713200.0,1.0,8.097063912070533
2018-09-03,5049.73,5055.2841,4973.7436,5054.1051,6325047500.0,1.0,8.115408498671353
2018-09-04,5047.8112,5123.2584,5042.8229,5113.1474,7160234000.0,1.0,8.278683840081204
2018-09-05,5100.3366,5115.7166,5032.502,5032.502,7513662000.0,1.0,7.9031216956525325
2018-09-06,5016.8335,5071.1054,4991.7769,5012.5093,6630553100.0,1.0,8.316445224758098
2018-09-07,5018.232,5084.398,4989.039,5022.2844,7468411400.0,1.0,8.319120093732383
2018-09-10,5016.785,5019.4693,4921.7864,4923.6444,7025928800.0,1.0,7.851271576933715
2018-09-11,4917.066,4950.6347,4884.9015,4925.3007,6219937800.0,1.0,7.757904484671856
2018-09-12,4922.3496,4956.4588,4902.413,4919.8057,5833636100.0,1.0,8.124932121837356
2018-09-13,4955.7886,4978.356,4888.1242,4958.1648,6695721800.0,1.0,8.204369713359357
2018-09-14,4958.6988,4965.6648,4907.0931,4907.9343,6756904500.0,1.0,8.118402551197816
2018-09-17,4885.2277,4885.2277,4812.9338,4831.5632,6047078900.0,1.0,7.686154217534685
2018-09-18,4815.7562,4917.3851,4813.5976,4917.3504,7213461700.0,1.0,7.633056890840635
2018-09-19,4904.2378,5001.8562,4895.8456,4970.012,8785678900.0,1.0,7.8718683825333065
2018-09-20,4961.6565,4984.7531,4944.6536,4951.5849,7895421000.0,1.0,7.2275588644354745
2018-09-21,4957.2691,5015.2443,4931.3521,5011.6909,8680959100.0,1.0,7.466992748416474
2018-09-25,4980.3,5014.024,4965.9878,4995.6951,6632506400.0,1.0,7.614332005469305
2018-09-26,4996.3525,5042.5135,4987.9122,5017.0582,7988814900.0,1.0,7.676419403834228
2018-09-27,5012.4535,5018.3983,4945.6362,4945.6907,8831452300.0,1.0,7.280099030710951
2018-09-28,4947.7225,4987.2727,4935.4178,4987.2727,6999238300.0,1.0,7.567653710547332
2018-10-08,4906.1008,4916.8738,4813.0873,4817.4336,7240327700.0,1.0,7.472914702189516
2018-10-09,4826.3154,4860.9148,4790.665,4818.7327,6256100500.0,1.0,7.532482005524048
2018-10-10,4823.35,4842.9791,4775.6702,4812.4269,6414090700.0,1.0,7.578764238241907
2018-10-11,4662.9567,4671.9896,4428.6031,4456.6084,10792839100.0,1.0,6.888608147322422
2018-10-12,4415.2872,4446.9475,4251.6709,4427.6804,9849827900.0,1.0,6.564408497837815
2018-10-15,4435.0837,4468.2219,4352.2705,4358.869,6822101100.0,1.0,7.043681765724639
2018-10-16,4358.0593,4391.3936,4237.5084,4261.1731,6819949300.0,1.0,6.9189202537033525
