date,open,high,low,close,volume,factor,vwap
2025-03-31,3941.0268,3941.0454,3859.6316,3917.1133,51285137400.0,1.0,9.619828765438776
2025-04-01,3926.0914,3999.3359,3926.0914,3971.4908,46567652900.0,1.0,9.763932195088149
2025-04-02,3965.901,4007.9322,3960.153,3981.1239,42008272100.0,1.0,9.881631827460954
2025-04-03,3940.4683,4001.6463,3926.0709,3964.3225,47088889700.0,1.0,9.69082280145586
2025-04-07,3726.0612,3745.6212,3419.9273,3450.6335,60297735600.0,1.0,8.691252377643183
2025-04-08,3433.6686,3542.5907,3398.2918,3477.3934,69051014000.0,1.0,8.299087864227454
2025-04-09,3415.7299,3610.223,3248.6959,3587.158,74704748100.0,1.0,8.337017623917268
2025-04-10,3645.1328,3749.5756,3645.1328,3699.6593,68516703800.0,1.0,9.009870784239332
2025-04-11,3672.5467,3770.248,3670.3092,3730.9738,57056634400.0,1.0,9.184156726215873
2025-04-14,3778.2549,3839.4162,3778.2549,3813.3018,57019369300.0,1.0,8.985072465541986
2025-04-15,3817.5109,3833.589,3785.5236,3819.4807,50905851000.0,1.0,9.114193541327891
2025-04-16,3807.1208,3809.9741,3697.5827,3757.0243,51260251300.0,1.0,8.924916733679767
2025-04-17,3737.6686,3823.6665,3732.0907,3793.7484,48730447500.0,1.0,9.161246976030746
2025-04-18,3789.0392,3806.4318,3755.0121,3788.194,48618275800.0,1.0,8.889156404431768
2025-04-21,3780.3741,3856.2609,3762.3876,3856.2609,49376369000.0,1.0,9.161507402458046
2025-04-22,3852.0755,3880.5931,3841.2296,3864.8267,53693256200.0,1.0,9.075725023732124
2025-04-23,3876.5421,3907.6552,3876.5421,3892.4979,55991062500.0,1.0,9.390007799905565
2025-04-24,3886.7568,3900.9546,3832.2835,3854.7953,55134149200.0,1.0,9.294743585160829
2025-04-25,3856.0299,3887.1248,3838.3565,3858.4965,54590039900.0,1.0,8.946775147896531
2025-04-28,3847.8973,3848.9378,3783.3895,3793.8233,52045859300.0,1.0,8.802095001628688
2025-04-29,3778.373,3846.9323,3771.1207,3834.2295,47058009400.0,1.0,9.268945679202487
2025-04-30,3839.7201,3893.9032,3839.7201,3878.5009,50207307700.0,1.0,9.488907540047203
2025-05-06,3908.1501,4001.0118,3908.1501,4001.0115,55652878400.0,1.0,9.959704634073338
2025-05-07,4044.9832,4059.5194,4000.381,4039.0593,65235938100.0,1.0,9.954600383067076
2025-05-08,4026.2338,4093.0241,4021.0662,4090.8043,59711498600.0,1.0,9.934997184947557
2025-05-09,4089.7382,4090.3156,4031.5117,4048.9923,55435521200.0,1.0,10.060115210028908
2025-05-12,4075.659,4106.1941,4062.7671,4106.1941,53071217700.0,1.0,10.466984758859226
2025-05-13,4142.0146,4144.8257,4091.9256,4097.4826,56282565300.0,1.0,10.266478749148273
2025-05-14,4094.7147,4121.4785,4071.8159,4104.6892,56732766900.0,1.0,10.085798575778613
2025-05-15,4101.1343,4113.7059,4070.0084,4081.8054,55100350100.0,1.0,9.860790185795933
2025-05-16,4073.7105,4126.0989,4068.9851,4110.4252,54793605100.0,1.0,10.032771371708849
2025-05-19,4121.235,4157.764,4088.9962,4157.7473,58309248100.0,1.0,9.745001647517386
2025-05-20,4162.04,4210.7753,4147.1711,4210.7753,61492843600.0,1.0,10.035756211150398
2025-05-21,4203.555,4204.18,4166.7703,4183.7485,59679238700.0,1.0,10.088169082156874
2025-05-22,4168.1688,4205.9023,4116.685,4120.2541,57602757400.0,1.0,10.08248692622482
2025-05-23,4115.3921,4161.9943,4076.4829,4077.4474,56086317300.0,1.0,10.104197705988444
2025-05-26,4076.532,4129.3848,4073.0578,4129.382,48681999800.0,1.0,10.322585735272115
2025-05-27,4128.8552,4155.9038,4103.8404,4148.7224,51980868900.0,1.0,10.225471338744782
2025-05-28,4151.0318,4167.9334,4121.7586,4133.3366,55049767400.0,1.0,10.216121361849751
2025-05-29,4128.202,4209.7045,4128.202,4209.7045,60842059200.0,1.0,10.23570059246121
2025-05-30,4201.577,4202.0526,4140.0179,4147.4143,59010773800.0,1.0,10.1585580784233
2025-06-03,4129.6792,4190.4528,4129.5351,4188.0444,53501179100.0,1.0,10.283842878894607
2025-06-04,4193.1856,4235.337,4193.1856,4235.3365,55072650000.0,1.0,9.985253277261943
2025-06-05,4237.1308,4250.1703,4214.769,4246.021,57699956100.0,1.0,10.21236011650969
2025-06-06,4245.3306,4256.9961,4231.4584,4256.8021,54106415700.0,1.0,10.17838318755977
2025-06-09,4264.1469,4318.5388,4264.1469,4318.5388,57298388500.0,1.0,10.208283927566304
2025-06-10,4320.6227,4323.1753,4234.3968,4288.6891,68652341400.0,1.0,10.015602982770227
2025-06-11,4291.2284,4324.2044,4288.7075,4316.6698,57966350100.0,1.0,10.152601274441807
2025-06-12,4307.6964,4329.6085,4295.3561,4329.6085,56028861300.0,1.0,10.522205788608451
